#Feeder,Feeder ID,Type,Nozzle,X,Y,Angle,Footprint,Value,Pick height,Pick delay,Place Height,Place Delay,Vacuum detection,Threshold,Vision Alignment,Speed,
stack,1,0,12,411.44,86.66,90.00,0402,C_0201_0603Metric/100nF,1.80,100,2.60,100,Yes,-40,1,60,2,40,40,No,No,-65,-65,-40,-40,-1,-1,0,0,
stack,2,0,12,411.71,100.28,90.00,0402,C_0201_0603Metric/10nF,1.80,100,2.60,100,Yes,-40,1,60,2,40,40,No,No,-65,-65,-40,-40,-1,-1,0,0,
stack,3,0,3,411.19,113.58,0.00,,C_0402_1005Metric/2.2uF,1.80,100,2.60,100,Yes,-40,1,60,2,40,40,No,No,-65,-65,-65,-65,-1,-1,0,0,
stack,4,0,3,409.45,127.09,90.00,0402,C_0402_1005Metric/22pF,1.80,100,2.60,100,Yes,-40,1,60,2,40,40,No,No,-65,-65,-65,-40,-1,-1,0,0,
stack,5,0,3,411.27,140.47,90.00,0402,C_0603_1608Metric/22uF,1.80,100,2.80,100,Yes,-40,1,60,4,50,40,No,No,-65,-65,-65,-40,-1,-1,0,0,
stack,6,0,34,410.93,153.80,90.00,0603,RCLAMP0524PATCT/DOWO_RCLAMP0524P,1.80,100,2.80,100,Yes,-40,1,60,4,50,40,No,No,-65,-65,-65,-65,-1,-1,0,0,
stack,7,0,34,408.74,167.02,90.00,0805,,1.80,100,2.80,100,Yes,0,1,60,6,60,40,No,No,-40,-65,-40,-40,-1,-1,0,0,
stack,8,0,,0.00,0.00,0.00,,,0.00,0,0.00,0,No,0,0,60,2,10,10,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,9,0,,0.00,0.00,0.00,,,0.00,0,0.00,0,No,0,0,60,2,10,10,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,10,0,,0.00,0.00,0.00,,,0.00,0,0.00,0,No,0,0,60,2,10,10,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,11,0,4,411.30,308.15,90.00,0805,L_0805_2012Metric/MTC201210-1R0MT,1.80,100,2.80,100,Yes,-40,1,60,4,60,50,No,No,-65,-65,-65,-65,-1,-1,0,0,
stack,12,0,3,411.65,321.54,90.00,0402,R_0402_1005Metric/100k,1.80,100,2.80,100,Yes,-40,1,60,2,50,40,No,No,-65,-65,-65,-65,-1,-1,0,0,
stack,13,0,3,411.06,335.29,90.00,0402,R_0402_1005Metric/10k,1.80,100,2.80,100,Yes,-40,1,60,2,50,40,No,No,-65,-65,-65,-65,-1,-1,0,0,
stack,14,0,3,411.01,348.98,90.00,0402,R_0402_1005Metric/120k,1.80,100,2.80,100,Yes,-40,1,60,2,50,40,No,No,-65,-65,-65,-65,-1,-1,0,0,
stack,15,0,3,410.99,362.77,90.00,0402,R_0402_1005Metric/1k,1.80,100,2.80,100,Yes,-40,1,60,2,50,40,No,No,-65,-65,-65,-40,-1,-1,0,0,
stack,16,0,1,410.08,356.01,90.00,,,0.50,0,0.00,0,No,-40,1,100,2,50,40,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,17,0,,0.00,0.00,0.00,,,0.00,0,0.00,0,No,0,0,0,0,0,0,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,18,0,,0.00,0.00,0.00,,,0.00,0,0.00,0,No,0,0,0,0,0,0,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,19,0,,0.00,0.00,0.00,,,0.00,0,0.00,0,No,0,0,0,0,0,0,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,20,0,3,27.07,20.30,-90.00,0603,C_0603_1608Metric/10uF,1.80,100,2.80,100,Yes,-40,1,60,2,50,40,No,No,-65,-65,-65,-65,-1,-1,0,0,
stack,21,0,3,28.92,33.75,-90.00,0402,C_0402_1005Metric/1uF,1.80,100,2.80,100,Yes,0,1,60,2,60,40,No,No,-65,-65,-65,-65,-1,-1,0,0,
stack,22,0,3,24.61,47.63,-90.00,0603,C_0603_1608Metric/4.7uF,1.80,100,2.80,100,Yes,0,1,60,4,50,40,No,No,-65,-65,-65,-65,-1,-1,0,0,
stack,23,0,3,25.25,63.68,-90.00,0402,R_0402_1005Metric/200k,1.80,100,2.80,100,Yes,0,1,60,4,50,40,No,No,-65,-65,-65,-65,-1,-1,0,0,
stack,24,0,3,24.81,77.53,-90.00,0402,R_0402_1005Metric/33,1.80,100,2.80,100,Yes,0,1,60,2,50,40,No,No,-65,-65,-65,-65,-1,-1,0,0,
stack,25,0,3,25.22,90.99,-90.00,0603,R_0603_1608Metric/0,1.80,100,2.80,100,Yes,0,1,60,4,50,40,No,No,-65,-65,-65,-65,-1,-1,0,0,
stack,26,0,4,25.75,104.89,-90.00,,VREG_LP5907SNX-3.0_NOPB/LP5907SNX-3.0_NOPB,1.80,100,3.00,100,Yes,0,1,60,4,50,50,No,No,-65,-65,-65,-65,-1,-1,0,0,
stack,27,0,34,24.84,125.96,-90.00,,,1.80,100,5.20,100,Yes,0,1,20,12,100,100,No,No,-40,-40,-65,-65,-1,-1,0,0,
stack,28,0,,0.00,0.00,0.00,,,0.00,0,0.00,0,No,0,0,60,2,10,10,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,29,0,4,26.70,147.42,-180.00,,SON50P300X200X55-9N/BL24CM1A-NTRC,1.90,100,2.80,100,Yes,0,1,60,4,50,60,No,No,-40,-40,-65,-65,-1,-1,0,0,
stack,30,0,4,25.15,161.24,90.00,,SOT95P280X145-6N/LM3880MF-1AA_NOPB,1.80,100,2.80,100,Yes,0,1,60,4,50,40,No,No,-40,-65,-65,-65,-1,-1,0,0,
stack,31,0,4,25.15,175.19,90.00,,SOT95P280X145-6N/SN74LVC2G34DBVR(UMW),1.80,100,2.80,100,Yes,0,1,60,4,60,50,No,No,-40,-65,-65,-65,-1,-1,0,0,
stack,32,0,4,24.98,188.52,90.00,,TSOT-23-8/SY8029AIC,1.80,100,2.80,100,Yes,0,1,60,4,50,50,No,No,-40,-40,-65,-65,-1,-1,0,0,
stack,33,0,3,24.72,206.44,-90.00,,,1.00,100,3.60,100,Yes,0,1,60,8,50,60,No,No,-40,-40,-65,-40,-1,-1,0,0,
stack,34,0,,0.00,0.00,0.00,,,0.00,0,0.00,0,No,0,0,0,0,0,0,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,35,0,3,25.45,223.96,-90.00,,,1.80,100,2.80,100,No,0,1,60,4,50,50,No,No,-40,-40,-65,-40,-1,-1,0,0,
stack,36,0,3,23.74,239.25,0.00,QFN32,,1.80,100,2.80,0,Yes,0,1,60,8,80,40,No,No,-40,-40,-60,-40,-1,-1,0,0,
stack,37,0,2,24.83,254.78,90.00,,,1.80,100,2.80,190,No,0,1,60,4,50,60,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,38,0,2,25.11,268.38,90.00,0402,,1.80,100,1.80,100,No,0,1,60,2,50,50,No,No,-40,-65,-40,-40,-1,-1,0,0,
stack,39,0,2,26.99,281.69,90.00,0402,,1.80,100,2.80,100,Yes,0,1,60,2,50,40,No,No,-40,-65,-40,-40,-1,-1,0,0,
stack,40,0,2,27.23,295.83,90.00,0402,,1.80,100,2.80,100,No,0,1,60,2,50,40,No,No,-40,-65,-40,-40,-1,-1,0,0,
stack,41,0,2,27.26,309.40,90.00,0402,,1.80,100,2.80,100,No,0,1,60,2,50,40,No,No,-40,-65,-40,-40,-1,-1,0,0,
stack,42,0,,0.00,0.00,0.00,,,0.00,0,0.00,0,No,0,0,60,2,10,10,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,43,0,,0.00,0.00,0.00,,,0.00,0,0.00,0,No,0,0,0,0,0,0,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,44,0,,0.00,0.00,0.00,,,0.00,0,0.00,0,No,0,0,0,0,0,0,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,45,0,,0.00,0.00,0.00,,,0.00,0,0.00,0,No,0,0,0,0,0,0,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,46,0,,0.00,0.00,0.00,,,0.00,0,0.00,0,No,0,0,0,0,0,0,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,47,0,,0.00,0.00,0.00,,,0.00,0,0.00,0,No,0,0,0,0,0,0,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,48,0,,0.00,0.00,0.00,,,0.00,0,0.00,0,No,0,0,0,0,0,0,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,49,0,,0.00,0.00,0.00,,,0.00,0,0.00,0,No,0,0,0,0,0,0,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,50,0,,0.00,0.00,0.00,,,0.00,0,0.00,0,No,0,0,0,0,0,0,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,51,0,,0.00,0.00,0.00,,,0.00,0,0.00,0,No,0,0,0,0,0,0,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,52,0,,0.00,0.00,0.00,,,0.00,0,0.00,0,No,0,0,0,0,0,0,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,53,0,,0.00,0.00,0.00,,,0.00,0,0.00,0,No,0,0,0,0,0,0,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,54,1,1,185.12,155.43,0.00,,DF40C30DP04V51/DF40C-30DP-0.4V_51_,3.50,100,2.70,100,Yes,-40,3,20,1,8,185.18,155.40,1,1,No,No,-65,-40,-65,-65,-1,-1,0,0,
stack,55,1,1,186.58,147.85,0.00,,,3.50,100,4.50,100,Yes,-40,1,20,1,1,150.00,60.00,1,1,No,No,-65,-40,-65,-20,-1,-1,0,0,
stack,56,1,1,187.18,140.05,0.00,,,3.50,100,4.50,100,Yes,-40,1,50,1,1,150.00,70.00,1,1,No,No,-55,-40,-65,-40,-1,-1,0,0,
stack,57,1,1,186.96,131.84,0.00,,,3.50,100,3.20,100,Yes,-40,1,30,1,1,150.00,80.00,1,1,No,No,-65,-40,-65,-40,-1,-1,0,0,
stack,58,1,1,88.62,150.24,0.00,,,3.50,100,3.20,100,Yes,-40,1,30,1,2,150.00,90.00,1,1,No,No,-65,-40,-65,-40,-1,-1,0,0,
stack,59,1,1,88.62,137.24,0.00,,,3.50,100,3.20,100,Yes,-40,1,30,1,1,150.00,100.00,1,1,No,No,-65,-40,-40,-40,-1,-1,0,0,
stack,60,1,1,133.17,151.61,0.00,,,3.50,100,3.20,100,Yes,-40,1,20,1,1,150.00,110.00,1,1,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,61,1,1,133.08,138.56,0.00,,,3.50,100,3.20,100,Yes,-40,1,20,1,1,150.00,120.00,1,1,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,62,1,1,103.54,151.59,0.00,,,3.50,100,3.20,100,Yes,-40,1,20,1,1,150.00,130.00,1,1,No,No,-65,-40,-40,-40,-1,-1,0,0,
stack,63,1,1,103.09,138.47,0.00,,,3.50,100,3.20,100,Yes,-40,1,20,1,1,150.00,140.00,1,1,No,No,-65,-40,-40,-40,-1,-1,0,0,
stack,64,1,1,118.40,150.54,90.00,,,4.00,100,3.40,100,Yes,-40,1,20,1,1,150.00,150.00,1,1,No,No,-65,-40,-40,-40,-1,-1,0,0,
stack,65,1,1,118.23,137.32,90.00,,,4.00,100,3.40,100,Yes,-40,1,20,1,1,150.00,160.00,1,1,No,No,-65,-40,-40,-40,-1,-1,0,0,
stack,66,1,1,186.80,155.83,0.00,,,3.00,100,2.80,100,Yes,-40,1,20,1,1,150.00,170.00,1,1,No,No,-65,-65,-65,-40,-1,-1,0,0,
stack,67,1,1,186.84,148.03,0.00,,,3.40,100,2.80,100,Yes,-40,1,20,1,1,150.00,180.00,1,1,No,No,-65,-65,-40,-40,-1,-1,0,0,
stack,68,1,2,156.71,155.43,0.00,,,5.00,100,2.70,100,No,-40,1,30,1,1,150.00,190.00,1,1,No,No,-40,-65,-40,-40,-1,-1,0,0,
stack,69,1,1,157.20,151.40,0.00,,,5.00,100,2.70,100,No,-40,1,30,1,1,150.00,200.00,1,1,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,70,1,3,133.11,150.55,0.00,,,5.10,100,2.90,100,No,-40,1,30,1,1,150.00,210.00,1,1,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,71,1,1,150.00,220.00,0.00,,,5.10,100,2.90,100,No,-40,4,20,1,1,150.00,220.00,1,1,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,72,1,3,118.04,150.54,0.00,,,4.60,100,2.80,100,No,-40,1,40,1,1,150.00,230.00,1,1,No,No,-40,-40,-40,-40,-1,-1,0,0,
stack,73,1,3,118.07,137.38,0.00,,,4.60,100,2.80,100,No,-40,1,30,1,1,150.00,240.00,1,1,No,No,-40,-40,-40,-40,-1,-1,0,0,
pcb,Manual,Trace,100,100,327.55,157.71,Front,10,10,0,
mark,Whole,Auto,306.09,145.55,338.017,145.542,337.982,75.5813,306.037,75.6212,
markext,0,0.8,3,1,0,
markext,1,0.8,3,1,0,
markext,2,0.8,3,1,0,
markext,3,0.8,3,1,0,
test,No,
mirror_create,1,1,306.09,145.55,0,0,0,0,0,
mirror,306.09,145.55,0,No,
#SMD,Feeder ID,Nozzle,Name,Value,Footprint,X,Y,Rotation,Skip
comp,1,,KiKit_FID_B_4,Fiducial,Fiducial,306.12,153.23,90.00,Yes,
comp,1,12,C1,100nF,C_0201_0603Metric,303.94,106.46,-90.00,No,
comp,1,12,C1,100nF,C_0201_0603Metric,303.93,136.48,-90.00,No,
comp,1,12,C1,100nF,C_0201_0603Metric,333.90,106.45,-90.00,No,
comp,1,12,C1,100nF,C_0201_0603Metric,333.89,136.41,-90.00,No,
comp,1,12,C2,100nF,C_0201_0603Metric,303.91,102.47,-90.00,No,
comp,1,12,C2,100nF,C_0201_0603Metric,333.89,132.43,-90.00,No,
comp,1,12,C2,100nF,C_0201_0603Metric,303.93,132.47,-90.00,No,
comp,1,12,C2,100nF,C_0201_0603Metric,333.89,102.44,-90.00,No,
comp,1,12,C3,100nF,C_0201_0603Metric,333.49,128.05,180.00,No,
comp,1,12,C3,100nF,C_0201_0603Metric,303.55,128.05,180.00,No,
comp,1,12,C3,100nF,C_0201_0603Metric,333.51,98.07,180.00,No,
comp,1,12,C3,100nF,C_0201_0603Metric,303.54,98.12,180.00,No,
comp,1,12,C4,100nF,C_0201_0603Metric,333.54,128.87,180.00,No,
comp,1,12,C4,100nF,C_0201_0603Metric,303.55,128.90,180.00,No,
comp,1,12,C4,100nF,C_0201_0603Metric,333.49,98.86,180.00,No,
comp,1,12,C4,100nF,C_0201_0603Metric,303.54,98.89,180.00,No,
comp,1,12,C5,100nF,C_0201_0603Metric,335.05,99.66,0.00,No,
comp,1,12,C5,100nF,C_0201_0603Metric,335.05,129.64,0.00,No,
comp,1,12,C5,100nF,C_0201_0603Metric,305.11,129.66,0.00,No,
comp,1,12,C5,100nF,C_0201_0603Metric,305.08,99.68,0.00,No,
comp,1,12,C6,100nF,C_0201_0603Metric,336.66,99.66,180.00,No,
comp,1,12,C6,100nF,C_0201_0603Metric,306.70,99.67,180.00,No,
comp,1,12,C6,100nF,C_0201_0603Metric,336.66,129.64,180.00,No,
comp,1,12,C6,100nF,C_0201_0603Metric,306.71,129.67,180.00,No,
comp,1,12,C7,100nF,C_0201_0603Metric,333.88,104.86,-90.00,No,
comp,1,12,C7,100nF,C_0201_0603Metric,333.88,134.85,-90.00,No,
comp,1,12,C7,100nF,C_0201_0603Metric,303.93,134.85,-90.00,No,
comp,1,12,C7,100nF,C_0201_0603Metric,303.95,104.86,-90.00,No,
comp,1,12,C8,100nF,C_0201_0603Metric,339.09,129.63,180.00,No,
comp,1,12,C8,100nF,C_0201_0603Metric,309.10,99.69,180.00,No,
comp,1,12,C8,100nF,C_0201_0603Metric,309.12,129.68,180.00,No,
comp,1,12,C8,100nF,C_0201_0603Metric,339.07,99.64,180.00,No,
comp,1,12,C9,100nF,C_0201_0603Metric,304.72,136.45,-90.00,No,
comp,1,12,C9,100nF,C_0201_0603Metric,334.67,106.42,-90.00,No,
comp,1,12,C9,100nF,C_0201_0603Metric,334.67,136.44,-90.00,No,
comp,1,12,C9,100nF,C_0201_0603Metric,304.71,106.47,-90.00,No,
comp,1,12,C29,100nF,C_0201_0603Metric,306.51,137.04,-45.00,No,
comp,1,12,C29,100nF,C_0201_0603Metric,336.46,137.02,-45.00,No,
comp,1,12,C29,100nF,C_0201_0603Metric,336.45,107.03,-45.00,No,
comp,1,12,C29,100nF,C_0201_0603Metric,306.49,107.07,-45.00,No,
comp,1,12,C30,100nF,C_0201_0603Metric,335.65,137.04,-45.00,No,
comp,1,12,C30,100nF,C_0201_0603Metric,335.64,107.03,-45.00,No,
comp,1,12,C30,100nF,C_0201_0603Metric,305.70,137.07,-45.00,No,
comp,1,12,C30,100nF,C_0201_0603Metric,305.68,107.11,-45.00,No,
comp,1,12,C31,100nF,C_0201_0603Metric,336.26,98.46,90.00,No,
comp,1,12,C31,100nF,C_0201_0603Metric,336.27,128.45,90.00,No,
comp,1,12,C31,100nF,C_0201_0603Metric,306.33,128.48,90.00,No,
comp,1,12,C31,100nF,C_0201_0603Metric,306.33,98.52,90.00,No,
comp,1,12,C32,100nF,C_0201_0603Metric,309.50,98.51,90.00,No,
comp,1,12,C32,100nF,C_0201_0603Metric,339.49,128.46,90.00,No,
comp,1,12,C32,100nF,C_0201_0603Metric,339.46,98.50,90.00,No,
comp,1,12,C32,100nF,C_0201_0603Metric,309.48,128.48,90.00,No,
comp,1,12,C35,100nF,C_0201_0603Metric,310.09,105.46,-135.00,No,
comp,1,12,C35,100nF,C_0201_0603Metric,340.06,135.38,-135.00,No,
comp,1,12,C35,100nF,C_0201_0603Metric,310.11,135.40,-135.00,No,
comp,1,12,C35,100nF,C_0201_0603Metric,340.05,105.42,-135.00,No,
comp,1,12,C36,100nF,C_0201_0603Metric,310.95,135.42,-135.00,No,
comp,1,12,C36,100nF,C_0201_0603Metric,340.88,135.43,-135.00,No,
comp,1,12,C36,100nF,C_0201_0603Metric,310.91,105.49,-135.00,No,
comp,1,12,C36,100nF,C_0201_0603Metric,340.87,105.46,-135.00,No,
comp,1,12,C37,100nF,C_0201_0603Metric,312.54,135.47,-135.00,No,
comp,1,12,C37,100nF,C_0201_0603Metric,342.49,105.47,-135.00,No,
comp,1,12,C37,100nF,C_0201_0603Metric,342.50,135.42,-135.00,No,
comp,1,12,C37,100nF,C_0201_0603Metric,312.55,105.48,-135.00,No,
comp,1,12,C38,100nF,C_0201_0603Metric,341.67,105.45,-135.00,No,
comp,1,12,C38,100nF,C_0201_0603Metric,341.66,135.41,-135.00,No,
comp,1,12,C38,100nF,C_0201_0603Metric,311.71,105.49,-135.00,No,
comp,1,12,C38,100nF,C_0201_0603Metric,311.73,135.43,-135.00,No,
comp,1,12,C41,100nF,C_0201_0603Metric,340.25,136.52,90.00,No,
comp,1,12,C41,100nF,C_0201_0603Metric,310.33,136.53,90.00,No,
comp,1,12,C41,100nF,C_0201_0603Metric,310.31,106.57,90.00,No,
comp,1,12,C41,100nF,C_0201_0603Metric,340.25,106.50,90.00,No,
comp,1,12,C42,100nF,C_0201_0603Metric,339.47,136.50,90.00,No,
comp,1,12,C42,100nF,C_0201_0603Metric,339.44,106.52,90.00,No,
comp,1,12,C42,100nF,C_0201_0603Metric,309.52,136.54,90.00,No,
comp,1,12,C42,100nF,C_0201_0603Metric,309.49,106.57,90.00,No,
comp,1,12,C45,100nF,C_0201_0603Metric,311.14,132.44,-90.00,No,
comp,1,12,C45,100nF,C_0201_0603Metric,341.06,102.42,-90.00,No,
comp,1,12,C45,100nF,C_0201_0603Metric,341.09,132.41,-90.00,No,
comp,1,12,C45,100nF,C_0201_0603Metric,311.11,102.45,-90.00,No,
comp,1,12,C46,100nF,C_0201_0603Metric,340.26,102.43,-90.00,No,
comp,1,12,C46,100nF,C_0201_0603Metric,340.25,132.39,-90.00,No,
comp,1,12,C46,100nF,C_0201_0603Metric,310.33,132.45,-90.00,No,
comp,1,12,C46,100nF,C_0201_0603Metric,310.32,102.49,-90.00,No,
comp,1,12,C57,100nF,C_0201_0603Metric,312.70,130.07,-90.00,No,
comp,1,12,C57,100nF,C_0201_0603Metric,342.65,100.02,-90.00,No,
comp,1,12,C57,100nF,C_0201_0603Metric,342.66,130.04,-90.00,No,
comp,1,12,C57,100nF,C_0201_0603Metric,312.71,100.08,-90.00,No,
comp,1,12,C58,100nF,C_0201_0603Metric,311.90,100.06,-90.00,No,
comp,1,12,C58,100nF,C_0201_0603Metric,311.92,130.08,-90.00,No,
comp,1,12,C58,100nF,C_0201_0603Metric,341.88,130.03,-90.00,No,
comp,1,12,C58,100nF,C_0201_0603Metric,341.86,100.02,-90.00,No,
comp,1,12,C62,100nF,C_0201_0603Metric,334.99,123.47,-90.00,No,
comp,1,12,C62,100nF,C_0201_0603Metric,305.02,93.55,-90.00,No,
comp,1,12,C62,100nF,C_0201_0603Metric,305.02,123.53,-90.00,No,
comp,1,12,C62,100nF,C_0201_0603Metric,334.99,93.50,-90.00,No,
comp,1,12,C63,100nF,C_0201_0603Metric,298.88,124.07,-90.00,No,
comp,1,12,C63,100nF,C_0201_0603Metric,328.84,124.07,-90.00,No,
comp,1,12,C63,100nF,C_0201_0603Metric,328.84,94.08,-90.00,No,
comp,1,12,C63,100nF,C_0201_0603Metric,298.88,94.10,-90.00,No,
comp,1,12,C64,100nF,C_0201_0603Metric,310.15,121.14,-90.00,No,
comp,1,12,C64,100nF,C_0201_0603Metric,340.08,91.14,-90.00,No,
comp,1,12,C64,100nF,C_0201_0603Metric,340.09,121.11,-90.00,No,
comp,1,12,C64,100nF,C_0201_0603Metric,310.14,91.16,-90.00,No,
comp,1,12,C65,100nF,C_0201_0603Metric,349.04,112.74,-90.00,No,
comp,1,12,C65,100nF,C_0201_0603Metric,319.09,142.75,-90.00,No,
comp,1,12,C65,100nF,C_0201_0603Metric,319.10,112.78,-90.00,No,
comp,1,12,C65,100nF,C_0201_0603Metric,349.04,142.69,-90.00,No,
comp,1,12,C66,100nF,C_0201_0603Metric,314.71,115.10,-90.00,No,
comp,1,12,C66,100nF,C_0201_0603Metric,314.74,145.09,-90.00,No,
comp,1,12,C66,100nF,C_0201_0603Metric,344.68,145.06,-90.00,No,
comp,1,12,C66,100nF,C_0201_0603Metric,344.70,115.10,-90.00,No,
comp,2,12,C14,10nF,C_0201_0603Metric,303.55,99.68,180.00,No,
comp,2,12,C14,10nF,C_0201_0603Metric,303.55,129.65,180.00,No,
comp,2,12,C14,10nF,C_0201_0603Metric,333.51,129.63,180.00,No,
comp,2,12,C14,10nF,C_0201_0603Metric,333.48,99.67,180.00,No,
comp,2,12,C15,10nF,C_0201_0603Metric,303.54,100.52,180.00,No,
comp,2,12,C15,10nF,C_0201_0603Metric,303.54,130.48,180.00,No,
comp,2,12,C15,10nF,C_0201_0603Metric,333.51,130.44,180.00,No,
comp,2,12,C15,10nF,C_0201_0603Metric,333.50,100.49,180.00,No,
comp,2,12,C17,10nF,C_0201_0603Metric,333.44,134.07,45.00,No,
comp,2,12,C17,10nF,C_0201_0603Metric,303.49,104.13,45.00,No,
comp,2,12,C17,10nF,C_0201_0603Metric,303.49,134.10,45.00,No,
comp,2,12,C17,10nF,C_0201_0603Metric,333.43,104.10,45.00,No,
comp,2,12,C18,10nF,C_0201_0603Metric,332.67,103.66,180.00,No,
comp,2,12,C18,10nF,C_0201_0603Metric,332.69,133.62,180.00,No,
comp,2,12,C18,10nF,C_0201_0603Metric,302.76,133.66,180.00,No,
comp,2,12,C18,10nF,C_0201_0603Metric,302.74,103.69,180.00,No,
comp,2,12,C19,10nF,C_0201_0603Metric,302.75,102.47,135.00,No,
comp,2,12,C19,10nF,C_0201_0603Metric,332.69,132.44,135.00,No,
comp,2,12,C19,10nF,C_0201_0603Metric,302.76,132.46,135.00,No,
comp,2,12,C19,10nF,C_0201_0603Metric,332.70,102.44,135.00,No,
comp,2,12,C20,10nF,C_0201_0603Metric,333.47,101.69,45.00,No,
comp,2,12,C20,10nF,C_0201_0603Metric,303.50,131.69,45.00,No,
comp,2,12,C20,10nF,C_0201_0603Metric,303.48,101.71,45.00,No,
comp,2,12,C20,10nF,C_0201_0603Metric,333.46,131.66,45.00,No,
comp,2,12,C21,10nF,C_0201_0603Metric,302.74,130.83,135.00,No,
comp,2,12,C21,10nF,C_0201_0603Metric,302.71,100.89,135.00,No,
comp,2,12,C21,10nF,C_0201_0603Metric,332.63,100.86,135.00,No,
comp,2,12,C21,10nF,C_0201_0603Metric,332.65,130.82,135.00,No,
comp,2,12,C22,10nF,C_0201_0603Metric,332.67,135.26,180.00,No,
comp,2,12,C22,10nF,C_0201_0603Metric,302.75,105.29,180.00,No,
comp,2,12,C22,10nF,C_0201_0603Metric,302.76,135.28,180.00,No,
comp,2,12,C22,10nF,C_0201_0603Metric,332.68,105.26,180.00,No,
comp,2,12,C24,10nF,C_0201_0603Metric,302.74,106.09,180.00,No,
comp,2,12,C24,10nF,C_0201_0603Metric,302.76,136.04,180.00,No,
comp,2,12,C24,10nF,C_0201_0603Metric,332.67,106.07,180.00,No,
comp,2,12,C24,10nF,C_0201_0603Metric,332.70,136.05,180.00,No,
comp,2,12,C25,10nF,C_0201_0603Metric,332.69,136.85,180.00,No,
comp,2,12,C25,10nF,C_0201_0603Metric,302.75,106.90,180.00,No,
comp,2,12,C25,10nF,C_0201_0603Metric,332.69,106.86,180.00,No,
comp,2,12,C25,10nF,C_0201_0603Metric,302.76,136.88,180.00,No,
comp,15,3,R1,1k,R_0402_1005Metric,338.96,107.87,180.00,No,
comp,15,3,R1,1k,R_0402_1005Metric,309.03,107.88,180.00,No,
comp,15,3,R1,1k,R_0402_1005Metric,338.98,137.81,180.00,No,
comp,15,3,R1,1k,R_0402_1005Metric,309.02,137.86,180.00,No,
comp,15,3,R2,1k,R_0402_1005Metric,341.78,140.17,90.00,No,
comp,15,3,R2,1k,R_0402_1005Metric,311.78,110.25,90.00,No,
comp,15,3,R2,1k,R_0402_1005Metric,311.79,140.21,90.00,No,
comp,15,3,R2,1k,R_0402_1005Metric,341.76,110.19,90.00,No,
